"CustomerKey","Quarter","Products","BasketSize","BasketValue"
23663,"2018-01","P+B Investment",6,268.3959287529177
23666,"2018-01","Gold Investment",103,896.3757086456112
23667,"2018-01","Gold Investment",108,1901.8088808233888
23668,"2018-01","P+B Investment",4,298.6618958402608
23670,"2018-01","Gold Investment",110,1534.7140096984976
23672,"2018-01","Gold Investment",101,1009.150077764954
23674,"2018-01","Gold Investment",81,993.9622170178845
23675,"2018-01","Gold Investment",106,1761.4675189678992
23676,"2018-01","Gold Investment",90,1258.652535410898
23677,"2018-01","Private Investment",108,1517.3964236499887
23679,"2018-01","Private Investment",99,914.2502886529068
23680,"2018-01","Private Investment",90,1824.3299329534868
23686,"2018-01","Private Investment",110,1721.2332921768505
23688,"2018-01","Private Investment",97,763.1123532983771
23689,"2018-01","Private Investment",90,1217.0874621252879
23690,"2018-01","Private Investment",101,771.6422579189294
23693,"2018-01","Gold Investment",106,1730.8042062867025
23694,"2018-01","CO Investment",4,487.11865515015353
23695,"2018-01","CO Investment",5,153.78247310970775
23697,"2018-01","CO Investment",5,436.64631735729546
23698,"2018-01","Gold Investment",96,2012.6784625098785
23701,"2018-01","Fund Manager+",33,1531.1843797213915
23702,"2018-01","Fund Manager+",26,684.3323245396729
23704,"2018-01","Fund Manager+",24,1538.2685709876905
23706,"2018-01","Private Investment",96,1418.5922130115916
23708,"2018-01","Private Investment",99,1911.1988733715434
23709,"2018-01","Private Investment",95,1641.5915756394475
23711,"2018-01","Private Investment",108,1007.9192512973282
23714,"2018-01","Private Investment",108,1612.6721897353718
23715,"2018-01","Private Investment",109,768.5690544363886
23717,"2018-01","CO Investment",11,425.3910724694336
23718,"2018-01","CO Investment",7,94.30168948829524
23720,"2018-01","CO Investment",8,456.2345351837077
23724,"2018-01","CO Investment",13,137.3190932136058
23725,"2018-01","CO Investment",7,209.3146268767085
23728,"2018-01","CO Investment",5,442.73467065142023
23730,"2018-01","CO Investment",2,591.0249844136814
23731,"2018-01","Gold Investment",86,2021.159109764914
23732,"2018-01","Gold Investment",109,2118.6917864114907
23733,"2018-01","Gold Investment",93,1882.2468163582373
23734,"2018-01","Gold Investment",117,825.7814265313743
23735,"2018-01","Private Investment",91,771.2100728570312
23736,"2018-01","Private Investment",109,1452.627675606257
23737,"2018-01","Private Investment",95,1807.3124820518985
23740,"2018-01","Gold Investment",90,1777.8977084080004
23741,"2018-01","Private Investment",96,1472.4622479588174
23742,"2018-01","P+B Investment",2,162.86866631594785
23743,"2018-01","P+B Investment",1,591.8187040252477
23744,"2018-01","P+B Investment",8,462.83351499279854
23745,"2018-01","P+B Investment",7,698.8731057690331
23746,"2018-01","CO Investment",13,544.6165444854621
23748,"2018-01","P+B Investment",5,208.00187762695896
23752,"2018-01","Gold Investment",91,2102.4937734263103
23753,"2018-01","Gold Investment",124,2196.779928581339
23755,"2018-01","P+B Investment",5,289.54216924219213
23756,"2018-01","Gold Investment",92,1545.1939528441367
23761,"2018-01","CO Investment",7,461.36378770531076
23762,"2018-01","CO Investment",5,122.57772515561304
23765,"2018-01","CO Investment",10,321.45818158076514
23767,"2018-01","CO Investment",10,328.1596926431389
23769,"2018-01","P+B Investment",3,443.86672814617356
23771,"2018-01","Gold Investment",105,1735.657736424203
23777,"2018-01","Private Investment",106,1189.5615795482784
23782,"2018-01","CO Investment",14,533.5119489746705
23783,"2018-01","Gold Investment",85,2009.081618312587
23785,"2018-01","Private Investment",101,1348.4170839877743
23786,"2018-01","P+B Investment",2,781.3671840019691
23789,"2018-01","P+B Investment",1,659.1206580652237
23790,"2018-01","CO Investment",6,543.012379532328
23792,"2018-01","CO Investment",3,104.63877545802879
23796,"2018-01","CO Investment",8,423.4515441805885
23798,"2018-01","Gold Investment",117,1381.481711144422
23801,"2018-01","P+B Investment",6,641.1291896538589
23803,"2018-01","P+B Investment",6,495.2587766767627
23806,"2018-01","P+B Investment",7,358.83364123958575
23808,"2018-01","P+B Investment",6,697.5020339391785
23809,"2018-01","CO Investment",3,346.8532353228418
23810,"2018-01","CO Investment",6,242.56142359969613
23811,"2018-01","CO Investment",7,216.1365918901448
23818,"2018-01","Gold Investment",105,1702.2199246396658
23819,"2018-01","Gold Investment",117,1381.0791846378409
23822,"2018-01","Gold Investment",119,932.5791212943953
23828,"2018-01","CO Investment",0,174.9177779773757
23831,"2018-01","CO Investment",7,66.63015679240434
23837,"2018-01","CO Investment",13,591.8469343542406
23838,"2018-01","Gold Investment",113,1084.3560881508945
23840,"2018-01","Gold Investment",99,2024.4184386816698
23841,"2018-01","Gold Investment",103,2025.4630833666706
23842,"2018-01","P+B Investment",5,289.27954798585154
23845,"2018-01","P+B Investment",6,749.1270884801343
23848,"2018-01","P+B Investment",4,579.0516978063588
23850,"2018-01","P+B Investment",6,793.9367162211199
23851,"2018-01","P+B Investment",1,331.0353293295051
23852,"2018-01","Fund Manager+",35,660.4067393759866
23853,"2018-01","Fund Manager+",30,1383.9400386914112
23854,"2018-01","Fund Manager+",30,1418.4724190406746
23857,"2018-01","Fund Manager+",25,667.4192776469426
23858,"2018-01","Fund Manager+",29,1436.9014462861032
23859,"2018-01","Fund Manager+",31,1571.8906422459243
23862,"2018-01","Fund Manager+",39,1213.4589509430584
23863,"2018-01","Fund Manager+",24,881.2268858138104
23865,"2018-01","Private Investment",103,1577.2530981753907
23867,"2018-01","Fund Manager+",27,1240.8311870036791
23871,"2018-01","Fund Manager+",35,857.0625541381853
23872,"2018-01","Private Investment",92,702.9081858391213
23875,"2018-01","Private Investment",98,865.0579968722949
23876,"2018-01","Private Investment",98,1935.8917236189952
23878,"2018-01","Private Investment",94,1416.9985064153334
23881,"2018-01","Fund Manager+",45,716.8336522180986
23882,"2018-01","Fund Manager+",43,1073.363138401949
23883,"2018-01","Fund Manager+",27,1222.8331670342038
23884,"2018-01","Private Investment",100,1316.3854236546272
23885,"2018-01","Private Investment",96,1133.1900572982745
23886,"2018-01","Private Investment",100,767.2431460018172
23887,"2018-01","Private Investment",100,1471.4823513241656
23888,"2018-01","Fund Manager+",27,1230.3793043640098
23889,"2018-01","Fund Manager+",28,1072.7184622976047
23892,"2018-01","Fund Manager+",34,1115.2020325794408
23894,"2018-01","Fund Manager+",38,1034.229418323126
23897,"2018-01","Fund Manager+",42,1529.9851281350807
23898,"2018-01","Private Investment",96,867.1395528089902
23899,"2018-01","Private Investment",107,1040.4404800555994
23901,"2018-01","Fund Manager+",24,1140.14261019274
23905,"2018-01","Private Investment",105,1259.8540810431446
23906,"2018-01","CO Investment",4,462.68306273275914
23907,"2018-01","CO Investment",13,275.22837722787847
23913,"2018-01","Private Investment",99,1901.947048297491
23914,"2018-01","Private Investment",103,1198.785802346197
23915,"2018-01","Private Investment",106,1153.6673214197044
23916,"2018-01","Private Investment",95,1662.9884936716899
23917,"2018-01","Private Investment",91,1056.8923335005427
23918,"2018-01","CO Investment",0,348.9928382233611
23922,"2018-01","Gold Investment",85,980.4930160457536
23923,"2018-01","Gold Investment",106,1027.0067506666012
23926,"2018-01","Gold Investment",123,893.8188577067501
23928,"2018-01","Gold Investment",98,1091.4199977077164
23929,"2018-01","Private Investment",98,1399.0454376679295
23930,"2018-01","Private Investment",94,1552.8706804635035
23931,"2018-01","Private Investment",90,753.9823370485017
23933,"2018-01","Private Investment",108,726.0055225223296
23934,"2018-01","Private Investment",101,1270.7954588643047
23937,"2018-01","P+B Investment",4,192.6957788164042
23939,"2018-01","P+B Investment",6,298.98528781560736
23941,"2018-01","P+B Investment",7,650.034891505399
23942,"2018-01","Gold Investment",110,1592.0889489560814
23943,"2018-01","CO Investment",7,598.8811301488696
23950,"2018-01","Gold Investment",91,1313.7436173556853
23952,"2018-01","Gold Investment",111,1800.437045935189
23953,"2018-01","Private Investment",108,1208.5608967171875
23954,"2018-01","P+B Investment",2,693.16321237029
23955,"2018-01","P+B Investment",3,365.03664614228376
23958,"2018-01","P+B Investment",5,322.9849372203097
23959,"2018-01","P+B Investment",5,665.3853197531494
23960,"2018-01","Gold Investment",95,886.3960597706084
23963,"2018-01","CO Investment",13,598.9673934745164
23964,"2018-01","Gold Investment",113,1117.2609627840354
23966,"2018-01","CO Investment",1,269.4149084099455
23968,"2018-02","CO Investment",12,513.4375399715547
23969,"2018-02","P+B Investment",5,461.97886779908123
23971,"2018-02","P+B Investment",3,260.34669303577596
23974,"2018-02","P+B Investment",6,348.30271144771854
23975,"2018-02","Fund Manager+",25,736.1734997755201
23977,"2018-02","Fund Manager+",33,1580.4039816390582
23978,"2018-02","Fund Manager+",42,1553.3003024805093
23981,"2018-02","Private Investment",106,1909.4067870366566
23982,"2018-02","Private Investment",106,742.4539788016449
23985,"2018-02","P+B Investment",5,556.1133984254698
23987,"2018-02","P+B Investment",1,663.7063003913225
23988,"2018-02","P+B Investment",5,239.89234680866792
23989,"2018-02","Private Investment",106,1540.9397553378362
23990,"2018-02","Private Investment",101,1356.4550532849526
23991,"2018-02","P+B Investment",4,701.9039308209816
23993,"2018-02","P+B Investment",2,406.2123454598604
23994,"2018-02","P+B Investment",3,281.0449776937241
23999,"2018-02","P+B Investment",5,662.3248413254516
24000,"2018-02","P+B Investment",4,619.6442124661993
24001,"2018-02","P+B Investment",4,571.743343159106
24002,"2018-02","P+B Investment",4,490.8951832630789
24005,"2018-02","Private Investment",97,1021.7784327568863
24007,"2018-02","Private Investment",98,1767.0098271166928
24008,"2018-02","Private Investment",110,1801.0316667138286
24009,"2018-02","P+B Investment",5,517.2300086791715
24011,"2018-02","Gold Investment",120,1826.522975775271
24017,"2018-02","P+B Investment",7,262.8880776177279
24019,"2018-02","P+B Investment",2,436.2161530688476
24020,"2018-02","P+B Investment",7,327.93407146030097
24021,"2018-02","Fund Manager+",26,778.0607247711816
24022,"2018-02","Private Investment",100,1742.2250842228132
24024,"2018-02","P+B Investment",2,185.72908153877364
24029,"2018-02","P+B Investment",2,679.5153963056878
24031,"2018-02","P+B Investment",7,251.99451185859982
24033,"2018-02","Gold Investment",100,1398.8881316743787
24035,"2018-02","Private Investment",90,1359.933757600047
24036,"2018-02","P+B Investment",5,573.2739278961036
24038,"2018-02","P+B Investment",1,668.3300693058883
24039,"2018-02","Fund Manager+",24,1571.2409546226506
24040,"2018-02","Gold Investment",97,1776.4454780893316
24042,"2018-02","Gold Investment",120,945.4955212129394
24043,"2018-02","Gold Investment",98,1864.0530085095058
24048,"2018-02","P+B Investment",5,767.5234539991881
24049,"2018-02","P+B Investment",3,480.0309888145502
24051,"2018-02","P+B Investment",1,515.4192965611835
24053,"2018-02","CO Investment",6,138.14219389395936
24055,"2018-02","P+B Investment",5,596.1090772596522
24056,"2018-02","Private Investment",91,1669.0052752006673
24057,"2018-02","Private Investment",109,1547.9302944130914
24060,"2018-02","CO Investment",5,484.8884248156662
24061,"2018-02","Gold Investment",83,2039.4734934910507
24064,"2018-02","Gold Investment",113,1244.91486488607
24066,"2018-02","Private Investment",90,1106.9241833222816
24067,"2018-02","CO Investment",1,544.9820462993011
24071,"2018-02","CO Investment",10,79.18451502998172
24073,"2018-02","CO Investment",8,215.7060777776401
24075,"2018-02","CO Investment",2,551.0344297505635
24076,"2018-02","Gold Investment",120,2072.899725334734
24077,"2018-02","Gold Investment",97,2136.7107111470423
24078,"2018-02","Gold Investment",85,1206.7889669848994
24079,"2018-02","Gold Investment",90,1133.75726943655
24082,"2018-02","Gold Investment",104,1838.2765379803554
24083,"2018-02","Private Investment",106,975.2300048540641
24087,"2018-02","Private Investment",96,1265.8157018274132
24088,"2018-02","Private Investment",92,1326.146044518101
24090,"2018-02","Private Investment",96,1313.5056784505352
24095,"2018-02","Private Investment",110,705.4353535131452
24100,"2018-02","P+B Investment",2,713.7176171368801
24102,"2018-02","Private Investment",110,727.1570953451493
24108,"2018-02","Private Investment",100,1761.8673679664832
24109,"2018-02","Private Investment",105,1697.082483824278
24110,"2018-02","P+B Investment",8,671.4486341779303
24111,"2018-02","P+B Investment",8,298.39763254049296
24112,"2018-02","P+B Investment",6,528.1892689354327
24114,"2018-02","Private Investment",100,1620.6868915782782
24115,"2018-02","Private Investment",92,1295.4983349414288
24117,"2018-02","P+B Investment",3,324.68724282323706
24119,"2018-02","P+B Investment",2,511.4189172226192
24121,"2018-02","P+B Investment",2,774.5180483541216
24122,"2018-02","P+B Investment",6,199.2963170852663
24124,"2018-02","P+B Investment",6,328.693582392026
24126,"2018-02","P+B Investment",4,477.2008414583699
24127,"2018-02","CO Investment",14,151.51420301637188
24129,"2018-02","CO Investment",8,462.7781022406512
24130,"2018-02","CO Investment",13,142.67889351818363
24132,"2018-02","CO Investment",10,510.8383161611604
24133,"2018-02","P+B Investment",3,460.0403695007971
24134,"2018-02","P+B Investment",7,464.4100669088442
24135,"2018-02","Fund Manager+",33,1438.1954165870898
24137,"2018-02","P+B Investment",1,338.098915724402
24138,"2018-02","P+B Investment",3,488.95272544550323
24139,"2018-02","Private Investment",99,1812.2712755276705
24145,"2018-02","Private Investment",105,1062.3512563650825
24146,"2018-02","Private Investment",97,1178.4243608694392
24148,"2018-02","P+B Investment",6,153.47692110942478
24150,"2018-02","P+B Investment",3,786.7814339654733
24151,"2018-02","P+B Investment",6,167.8104909319022
24152,"2018-02","Gold Investment",115,1804.359972706462
24153,"2018-02","Gold Investment",107,1462.0420431640723
24155,"2018-02","Gold Investment",123,2133.237617185536
24158,"2018-02","Gold Investment",107,1893.9253570879205
24162,"2018-02","Private Investment",98,1363.0780018213827
24164,"2018-02","Private Investment",109,1927.1131284872752
24169,"2018-02","Private Investment",91,1789.2110927639824
24170,"2018-02","Private Investment",106,1000.7989658400113
24173,"2018-02","P+B Investment",7,724.3187285379219
24174,"2018-02","Private Investment",94,1772.7506459068206
24175,"2018-02","Fund Manager+",31,973.1920973654021
24176,"2018-02","P+B Investment",2,642.1165198132414
24178,"2018-02","Fund Manager+",43,689.486754290944
24182,"2018-02","Fund Manager+",26,1475.0424363425827
24184,"2018-02","P+B Investment",3,607.5623814220785
24186,"2018-02","Fund Manager+",36,1111.979995834566
24187,"2018-02","Fund Manager+",29,698.7052494728241
24192,"2018-02","Private Investment",105,945.8191312859819
24196,"2018-02","Gold Investment",125,884.5909482333512
24197,"2018-02","Gold Investment",117,1221.4200035874235
24198,"2018-02","P+B Investment",1,512.3247844732855
24200,"2018-02","Private Investment",106,1542.2099719952907
24206,"2018-02","Fund Manager+",31,1019.1252141327052
24207,"2018-02","Gold Investment",86,888.6996012031273
24211,"2018-02","P+B Investment",6,541.5886205142787
24214,"2018-02","Private Investment",97,987.1477180120623
24216,"2018-02","Private Investment",109,1344.002761130374
24218,"2018-02","Fund Manager+",37,1167.9133455509605
24219,"2018-02","Fund Manager+",36,1118.783661538683
24220,"2018-02","Fund Manager+",40,967.9092588315634
24221,"2018-02","P+B Investment",1,759.7872742806413
24222,"2018-02","Gold Investment",93,1205.0207882741101
24224,"2018-02","Gold Investment",86,1064.8072897602794
24226,"2018-02","Gold Investment",105,1537.6043787464055
24228,"2018-02","P+B Investment",7,544.6352566021201
24230,"2018-02","Private Investment",91,1875.6214544225522
24232,"2018-02","Gold Investment",103,2189.999754882313
24233,"2018-02","P+B Investment",2,286.0687766075388
24235,"2018-02","P+B Investment",6,649.4408397003355
24236,"2018-02","Gold Investment",87,940.6607795007835
24238,"2018-02","P+B Investment",1,431.46423861195717
24243,"2018-02","P+B Investment",7,640.6133958863184
24245,"2018-02","P+B Investment",5,620.9681176152092
24247,"2018-02","Gold Investment",99,955.7476400860132
24252,"2018-02","P+B Investment",5,207.26902578124464
24253,"2018-02","Gold Investment",112,1650.522639799935
24255,"2018-02","P+B Investment",6,731.9552995601452
24256,"2018-02","P+B Investment",2,158.7791880570948
24259,"2018-02","P+B Investment",2,650.7167438094414
24260,"2018-02","P+B Investment",3,557.1378610321865
24261,"2018-02","P+B Investment",5,175.85689157524408
24263,"2018-02","CO Investment",7,521.9595139200117
24265,"2018-02","Private Investment",107,1897.362812269712
24266,"2018-02","P+B Investment",2,415.5968175525868
24269,"2018-02","P+B Investment",4,507.1111559520026
24270,"2018-02","CO Investment",9,299.68534483743133
24272,"2018-02","CO Investment",11,209.63345437075756
24277,"2018-02","CO Investment",4,553.0042324975617
24278,"2018-02","CO Investment",13,172.94599591506605
24284,"2018-02","CO Investment",0,110.63049150906622
24285,"2018-02","CO Investment",7,585.5700529238649
24287,"2018-02","CO Investment",8,223.40289499932868
24289,"2018-02","P+B Investment",7,609.8579300183812
24292,"2018-02","CO Investment",9,398.91904953980537
24293,"2018-02","P+B Investment",5,581.5664511915325
24294,"2018-02","P+B Investment",4,552.8175654476191
24298,"2018-02","Gold Investment",122,1948.2059291199714
24299,"2018-02","Gold Investment",88,1372.2521427441957
24300,"2018-02","Gold Investment",93,1546.0634909169407
24301,"2018-02","Gold Investment",106,1223.1834433700135
24302,"2018-02","P+B Investment",4,363.2090440749985
24303,"2018-02","P+B Investment",5,424.99477558896547
24304,"2018-02","P+B Investment",1,483.04229540196025
24305,"2018-02","Gold Investment",114,1987.853156774191
24306,"2018-02","Private Investment",97,1131.3737747818016
24308,"2018-02","Private Investment",105,1646.919716924309
24312,"2018-02","Private Investment",93,1818.173822857707
24314,"2018-02","Gold Investment",122,2009.2077189286829
24316,"2018-02","P+B Investment",6,361.059180106956
24319,"2018-02","P+B Investment",6,731.77000670651
24323,"2018-02","Fund Manager+",33,1419.5374702742554
24324,"2018-02","Private Investment",93,893.7857764538825
24325,"2018-02","Private Investment",96,898.5785725507752
24327,"2018-02","Private Investment",103,1619.1737007668685
24330,"2018-02","Private Investment",98,1728.776718151308
24331,"2018-02","Private Investment",101,1918.9846192072334
24332,"2018-02","Private Investment",97,1432.5511621506166
24334,"2018-02","Private Investment",111,1358.6833016130836
24336,"2018-02","Fund Manager+",41,814.1616624373221
24339,"2018-02","Private Investment",99,1099.624046784908
24342,"2018-02","Private Investment",96,1691.8158148920938
24344,"2018-02","P+B Investment",6,353.6224462403065
24345,"2018-02","Gold Investment",118,1832.3606230871999
24346,"2018-02","Gold Investment",117,1691.735610072583
24347,"2018-02","P+B Investment",7,421.9150447793717
24349,"2018-02","P+B Investment",6,205.48066662489293
24350,"2018-02","P+B Investment",2,232.60040724489286
24352,"2018-02","Fund Manager+",29,1464.4723987842567
24354,"2018-02","Fund Manager+",31,1449.962472401384
24357,"2018-02","Fund Manager+",42,904.8232233482585
24359,"2018-02","P+B Investment",1,350.6273935828739
24362,"2018-02","Fund Manager+",29,806.7324235440026
24363,"2018-02","Private Investment",94,1571.8361824807853
24365,"2018-02","Private Investment",99,797.9478243767016
24369,"2018-02","Fund Manager+",45,1322.8339884712461
24372,"2018-02","Private Investment",108,1752.2155556080413
24373,"2018-02","Private Investment",99,977.5688490362588
24376,"2018-02","Private Investment",93,1725.3117396777977
24381,"2018-02","Private Investment",106,747.6564389473858
24383,"2018-02","Private Investment",103,1409.517633367157
24389,"2018-02","Private Investment",99,1724.2636514733083
24391,"2018-02","Private Investment",94,1651.2117880888366
24392,"2018-02","P+B Investment",8,790.8124865379367
24394,"2018-02","P+B Investment",5,378.5857557425068
24400,"2018-02","Private Investment",100,1712.204277253502
24401,"2018-02","Private Investment",91,1307.170278660935
24402,"2018-02","CO Investment",14,553.1922295230919
24404,"2018-02","Gold Investment",93,865.5539414899195
24406,"2018-02","Gold Investment",97,2012.6436198440856
24408,"2018-02","Private Investment",102,964.2687032475528
24409,"2018-02","Private Investment",99,1172.3693151006346
24410,"2018-02","Private Investment",110,1384.9425888417245
24411,"2018-02","P+B Investment",2,703.4249751633395
24413,"2018-02","Fund Manager+",43,987.3822662306393
24415,"2018-02","Private Investment",103,1651.2768156608595
24417,"2018-02","Gold Investment",86,1393.214658332867
24418,"2018-02","Private Investment",100,1703.7272810521022
24420,"2018-02","Gold Investment",86,1774.9891929763648
24421,"2018-02","Private Investment",91,1674.806430786729
24422,"2018-02","P+B Investment",6,240.64445351563643
24426,"2018-02","Fund Manager+",21,1176.3270476764228
24427,"2018-02","Fund Manager+",43,1189.7349290234324
24430,"2018-02","Gold Investment",114,1385.3995836654963
24432,"2018-02","P+B Investment",8,387.7093925182804
24433,"2018-02","CO Investment",12,198.03323080920956
24434,"2018-02","Gold Investment",94,1024.860769577362
24435,"2018-02","Fund Manager+",25,1554.1674064508302
24436,"2018-02","P+B Investment",8,407.77313490020435
24437,"2018-02","P+B Investment",3,268.7580620168284
24438,"2018-02","P+B Investment",3,783.7216392430345
24439,"2018-02","P+B Investment",1,723.6327769947676
24440,"2018-02","P+B Investment",6,650.9534958345776
24444,"2018-02","Gold Investment",116,1029.0592869984412
24445,"2018-02","Gold Investment",112,1062.7516333622575
24449,"2018-02","Private Investment",104,1846.402946475897
24450,"2018-02","Private Investment",100,748.1859833788079
24451,"2018-02","P+B Investment",7,608.2002404545851
24453,"2018-02","Fund Manager+",26,1401.8751816075555
24455,"2018-02","P+B Investment",7,186.3052083154291
24456,"2018-02","P+B Investment",5,623.8427810333342
24457,"2018-02","Private Investment",90,1681.8076505611516
24458,"2018-02","Private Investment",110,785.4473080949002
24459,"2018-02","Private Investment",99,1263.44060005913
24461,"2018-02","Private Investment",101,1937.6624321334725
24462,"2018-02","P+B Investment",6,668.3542626846976
24463,"2018-02","Gold Investment",97,1000.2200826941485
24465,"2018-02","Gold Investment",87,967.1810918205957
24466,"2018-02","Gold Investment",107,1282.1008231745795
24467,"2018-02","Gold Investment",119,978.9548293732521
24468,"2018-02","P+B Investment",6,266.61831385431424
24470,"2018-02","Gold Investment",86,964.027742018359
24471,"2018-02","Gold Investment",114,1571.7527330435432
24474,"2018-02","Private Investment",100,811.5095257308751
24476,"2018-02","Private Investment",93,1886.7133162850619
24478,"2018-02","Private Investment",110,879.0445143647297
24481,"2018-02","Private Investment",102,1703.0272844064643
24489,"2018-02","Gold Investment",93,890.8316824573249
24491,"2018-02","P+B Investment",8,278.58220376909594
24493,"2018-02","P+B Investment",2,675.5492508198325
24494,"2018-02","P+B Investment",4,396.2948418168767
24496,"2018-02","Private Investment",104,1343.074808098563
24497,"2018-02","Private Investment",96,1275.0598126225946
24500,"2018-02","Private Investment",96,1440.5215709572435
24504,"2018-02","Fund Manager+",41,744.1400452552907
24506,"2018-02","Fund Manager+",44,1244.1859891909394
24508,"2018-02","Fund Manager+",38,1354.3600836198066
24509,"2018-02","Private Investment",101,964.0603638596928
24513,"2018-02","P+B Investment",7,626.5475962969863
24518,"2018-02","P+B Investment",7,715.9191867920965
24519,"2018-02","P+B Investment",3,734.9766124228784
24520,"2018-02","P+B Investment",6,396.9730316687003
24522,"2018-02","Gold Investment",100,2138.623705230483
24523,"2018-02","P+B Investment",8,582.5164119359167
24524,"2018-02","P+B Investment",4,455.2195518154827
24527,"2018-02","Gold Investment",84,1958.859117644488
24528,"2018-02","P+B Investment",2,340.25543089134226
24529,"2018-02","P+B Investment",2,335.7846809157901
24533,"2018-02","Private Investment",97,1200.5580104291585
24536,"2018-02","Private Investment",102,1641.8406449320576
24539,"2018-02","P+B Investment",5,782.2446238940297
24545,"2018-02","P+B Investment",7,695.4366827866955
24547,"2018-02","Gold Investment",105,1891.5658178487706
24549,"2018-02","P+B Investment",6,608.2648998577695
24551,"2018-02","Gold Investment",95,806.9841723365843
24553,"2018-02","Gold Investment",109,1757.3415888510347
24554,"2018-02","P+B Investment",6,203.95300720565578
24555,"2018-02","P+B Investment",6,430.09546645034936
24557,"2018-02","P+B Investment",3,456.3862116460611
24558,"2018-02","Gold Investment",101,2013.8458950180698
24559,"2018-02","Gold Investment",109,1583.9920610783738
24560,"2018-02","Gold Investment",97,826.3130942964722
24562,"2018-02","Gold Investment",121,1835.1033399092028
24563,"2018-02","Gold Investment",92,1888.5883387417884
24565,"2018-02","Gold Investment",92,853.4717531098456
24566,"2018-02","CO Investment",8,461.5952482776982
24569,"2018-02","CO Investment",10,61.32661497528236
24574,"2018-02","Private Investment",99,834.947542739636
24576,"2018-02","Private Investment",97,1592.7150114649717
24577,"2018-02","Private Investment",109,1192.0000788880286
24578,"2018-02","Private Investment",91,1297.2599806302808
24582,"2018-02","Private Investment",110,1167.164086377133
24585,"2018-02","Private Investment",97,1169.2172314350676
24586,"2018-02","CO Investment",11,98.51233769614359
24587,"2018-02","Private Investment",104,1645.3757078093795
24588,"2018-02","Private Investment",106,1600.5549419093954
24589,"2018-02","Gold Investment",97,1090.4224479920495
24592,"2018-02","Private Investment",91,1388.3593457817587
24594,"2018-02","Gold Investment",110,2085.832037271665
24596,"2018-02","Gold Investment",82,1406.4635124509912
24598,"2018-02","CO Investment",11,564.3101075766964
24600,"2018-02","Gold Investment",123,1820.429004976512
24601,"2018-02","Private Investment",97,1217.3348805088547
24602,"2018-02","CO Investment",11,512.6218997310077
24603,"2018-02","CO Investment",9,271.1717608415237
24606,"2018-02","Gold Investment",93,1651.3382131898218
24608,"2018-02","Fund Manager+",34,774.9989998851986
24609,"2018-02","Fund Manager+",25,1438.099675752701
24610,"2018-02","Fund Manager+",44,1545.5485277742282
24612,"2018-02","Fund Manager+",30,1321.7872467049579
24613,"2018-02","Fund Manager+",21,1551.0825982810118
24614,"2018-02","Private Investment",100,702.7187882056523
24617,"2018-02","Private Investment",109,911.5820711253712
24618,"2018-02","Fund Manager+",36,922.9674566786435
24620,"2018-02","Gold Investment",120,980.5610204039792
24623,"2018-02","Private Investment",107,976.966021228948
24625,"2018-02","Private Investment",91,1703.101990965572
24626,"2018-02","Private Investment",97,1179.3147197364888
24627,"2018-02","CO Investment",7,429.0355682439065
24628,"2018-02","Gold Investment",106,2196.8113832790004
24632,"2018-02","CO Investment",7,260.92529611650195
24633,"2018-02","CO Investment",4,277.0456120645408
24634,"2018-02","CO Investment",6,458.99617914650065
24635,"2018-02","Gold Investment",98,1699.351397006793
24639,"2018-02","Gold Investment",109,972.9421909144215
24640,"2018-02","Private Investment",102,1090.8565921339732
24641,"2018-02","Private Investment",99,1175.490999908325
24642,"2018-02","Gold Investment",113,1316.57957659903
24644,"2018-02","Gold Investment",83,1223.5873052763927
24645,"2018-02","P+B Investment",5,783.8572173626023
24647,"2018-02","Private Investment",103,1269.1932306598703
24651,"2018-02","Private Investment",98,822.0445238721423
24655,"2018-02","CO Investment",6,263.1466494064117
24656,"2018-02","P+B Investment",2,552.0538959320911
24660,"2018-02","P+B Investment",6,205.35948548169
24661,"2018-02","P+B Investment",4,466.7606930243205
24663,"2018-02","Private Investment",103,1983.2414055418894
24666,"2018-02","Private Investment",107,1372.4278002047663
24667,"2018-02","Gold Investment",123,1391.077361131644
24668,"2018-02","P+B Investment",8,544.9346560590694
24670,"2018-02","P+B Investment",7,537.8435516071415
24671,"2018-02","CO Investment",14,506.8083672300439
24672,"2018-02","CO Investment",8,327.0898746189538
24673,"2018-02","P+B Investment",3,288.5977824077995
24675,"2018-02","Gold Investment",92,1363.875714021995
24676,"2018-02","Gold Investment",97,1253.0440190176166
24677,"2018-02","Private Investment",93,1442.3579411257483
24679,"2018-02","Gold Investment",86,2153.810183647792
24681,"2018-02","Gold Investment",87,1546.6571309482486
24683,"2018-02","Private Investment",110,1677.1787269676443
24684,"2018-02","Fund Manager+",41,1513.011592237478
24687,"2018-02","Gold Investment",112,991.6370467706446
24692,"2018-02","Gold Investment",101,1862.6839183382133
24693,"2018-02","Private Investment",96,1986.7802866580078
24700,"2018-02","P+B Investment",5,727.3833950345178
24701,"2018-02","P+B Investment",2,196.80897644834505
24702,"2018-02","CO Investment",4,489.98363700778197
24704,"2018-02","CO Investment",5,154.63763384795539
24705,"2018-02","CO Investment",11,87.41093612024255
24709,"2018-02","Gold Investment",119,1760.5188315058344
24710,"2018-02","Gold Investment",108,901.0353293456593
24713,"2018-02","P+B Investment",2,292.765300705907
24715,"2018-02","P+B Investment",4,492.8341746463916
